NULL,NULL,NULL,NULL,NULL,NULL,250,
A1000,13,1,10,1,13270,250,
A1300,1,NULL,1,NULL,2000,NULL,
A1400,2,NULL,2,NULL,900,NULL,
A3000,1,NULL,1,NULL,500,NULL,
A4000,1,NULL,1,NULL,2500,NULL,
A4500,2,NULL,2,NULL,1400,NULL,
A5000,4,NULL,2,NULL,6500,NULL,
A8000,1,NULL,1,NULL,200,NULL,
B1500,10,4,5,4,10000,3950,
B2000,2,1,1,1,5000,250,
B3000,2,NULL,1,NULL,5000,NULL,
B4000,3,1,3,1,275,2000,
B4200,10,NULL,4,NULL,8500,NULL,
B4400,6,5,3,2,7150,7250,
B5100,4,NULL,2,NULL,2000,NULL,
B5200,1,NULL,1,NULL,1000,NULL,
C1100,13,2,6,2,5300,1200,
C2000,2,NULL,2,NULL,1250,NULL,
C2200,3,NULL,3,NULL,3000,NULL,
C2300,2,NULL,2,NULL,2000,NULL,
C2400,2,3,1,3,750,5200,
C2600,3,NULL,3,NULL,1500,NULL,
C4100,2,3,2,3,2000,1725,
C4300,1,NULL,1,NULL,1000,NULL,
C4600,1,NULL,1,NULL,2500,NULL,
C5000,1,2,1,2,2500,1000,
C5100,3,1,3,1,2000,500,
C5110,4,NULL,2,NULL,10000,NULL,
C5120,5,3,4,1,4550,2300,
C5130,3,NULL,3,NULL,4900,NULL,
C5140,4,1,3,1,1500,2500,
D0000,1,NULL,1,NULL,1000,NULL,
D2000,4,3,4,1,3900,500,
D3000,4,1,2,1,3250,1000,
D6000,1,NULL,1,NULL,2500,NULL,
E1000,8,4,4,3,11000,2250,
E1100,7,2,3,1,7600,1000,
E1110,14,1,4,1,16000,500,
E1120,2,4,2,2,2750,-2100,
E1150,4,12,3,2,3750,-1000,
E1160,6,NULL,2,NULL,11400,NULL,
E1180,3,NULL,1,NULL,5000,NULL,
E1210,3,2,2,1,3750,4000,
E1220,3,NULL,2,NULL,6000,NULL,
E1500,9,NULL,3,NULL,7300,NULL,
E1620,10,1,2,1,7750,1000,
E1630,3,NULL,1,NULL,1500,NULL,
E4000,1,NULL,1,NULL,1000,NULL,
E4100,18,NULL,1,NULL,9750,NULL,
F0000,8,5,5,3,6500,5600,
F1000,3,15,2,4,1250,11800,
F1100,3,54,3,3,2000,48410,
F1400,1,1,1,1,1000,250,
F1420,3,7,1,1,7500,2500,
F2000,4,NULL,1,NULL,10000,NULL,
F2100,33,20,16,5,51000,21700,
F2200,1,NULL,1,NULL,2500,NULL,
F2300,3,3,2,2,2500,3500,
F2500,7,13,6,3,6250,9750,
F2600,4,4,4,3,3500,5750,
F2700,6,NULL,3,NULL,15000,NULL,
F3000,1,2,1,1,1000,2500,
F3100,15,51,9,5,18150,29985,
F3200,5,5,3,1,7250,4000,
F3300,2,4,2,2,700,1750,
F3400,3,NULL,2,NULL,2724,NULL,
F4000,12,6,8,4,8400,2950,
F4100,17,13,7,4,29000,16475,
F4200,12,3,7,2,11242,1750,
F4300,2,NULL,2,NULL,1250,NULL,
F4500,2,1,1,1,4000,500,
F4600,2,NULL,1,NULL,3500,NULL,
F5000,3,4,2,1,-900,7000,
F5100,11,10,6,3,8500,12000,
F5500,3,1,3,1,1750,350,
F7000,8,20,7,4,9750,2675,
G0000,10,4,9,3,7700,6250,
G1000,1,NULL,1,NULL,1000,NULL,
G2000,1,NULL,1,NULL,1000,NULL,
G2600,1,NULL,1,NULL,1000,NULL,
G2820,1,NULL,1,NULL,500,NULL,
G2850,5,16,4,2,1500,30500,
G2900,11,5,7,4,10300,455,
G4000,1,NULL,1,NULL,2500,NULL,
G4500,1,1,1,1,1000,1000,
G4600,1,NULL,1,NULL,500,NULL,
G5000,3,NULL,3,NULL,2250,NULL,
G5200,18,4,10,3,13400,5000,
G5210,7,3,3,2,6462,5500,
G5230,7,NULL,1,NULL,14500,NULL,
G5240,1,NULL,1,NULL,1000,NULL,
G5250,1,1,1,1,1000,1000,
G5260,1,NULL,1,NULL,500,NULL,
G5270,18,2,5,1,21750,1500,
G5280,2,NULL,1,NULL,500,NULL,
G5290,2,NULL,1,NULL,5000,NULL,
G5400,1,NULL,1,NULL,500,NULL,
G5800,2,NULL,2,NULL,750,NULL,
G6400,2,NULL,1,NULL,1500,NULL,
G6500,1,NULL,1,NULL,1000,NULL,
G6550,11,2,6,2,11600,3000,
H0000,10,1,7,1,9000,1000,
H1000,1,NULL,1,NULL,1000,NULL,
H1100,19,9,11,4,7860,4250,
H1110,13,NULL,9,NULL,6499,NULL,
H1120,2,NULL,2,NULL,1000,NULL,
H1130,15,5,10,2,16000,3800,
H1400,2,3,2,2,750,2500,
H1700,1,NULL,1,NULL,-41,NULL,
H1710,1,NULL,1,NULL,250,NULL,
H1750,1,NULL,1,NULL,1000,NULL,
H2000,2,NULL,2,NULL,1500,NULL,
H2100,22,1,10,1,8513,-1410,
H2200,7,2,2,1,8000,5000,
H3000,11,NULL,5,NULL,7520,NULL,
H3100,6,NULL,3,NULL,8500,NULL,
H3200,3,NULL,2,NULL,2250,NULL,
H3700,2,NULL,2,NULL,1500,NULL,
H4000,1,NULL,1,NULL,1000,NULL,
H4100,2,2,2,1,3000,1500,
H4300,8,4,4,2,14700,3500,
H4400,1,NULL,1,NULL,500,NULL,
H4500,1,2,1,1,2500,1500,
H5000,3,NULL,3,NULL,910,NULL,
H5100,36,NULL,12,NULL,11820,NULL,
H5150,3,NULL,3,NULL,1500,NULL,
H5170,6,NULL,3,NULL,4750,NULL,
H6000,1,NULL,1,NULL,250,NULL,
J1110,1,NULL,1,NULL,300,NULL,
J1200,36,NULL,13,NULL,4693,NULL,
J5000,1,NULL,1,NULL,2500,NULL,
J5100,15,2,5,2,12500,1500,
J7150,5,NULL,2,NULL,2500,NULL,
J7200,1,NULL,1,NULL,250,NULL,
J7300,2,NULL,2,NULL,-250,NULL,
J7400,50,NULL,10,NULL,3708,NULL,
J7500,3,NULL,2,NULL,4000,NULL,
J9000,1,NULL,1,NULL,1000,NULL,
JD200,2,NULL,1,NULL,750,NULL,
JE300,5,NULL,5,NULL,1000,NULL,
JH100,2,NULL,1,NULL,2000,NULL,
K1000,201,32,26,9,168297,28825,
K1100,10,1,4,1,5000,250,
K1200,20,1,8,1,11600,1000,
K2000,169,43,31,11,137185,38964,
M0000,2,NULL,2,NULL,1250,NULL,
M1000,4,2,3,1,2010,5000,
M1600,1,NULL,1,NULL,1000,NULL,
M2300,6,2,3,2,6500,2000,
M3300,1,5,1,1,500,11000,
M3600,1,NULL,1,NULL,1000,NULL,
M4200,1,NULL,1,NULL,1000,NULL,
M8000,1,NULL,1,NULL,-2400,NULL,
T1100,3,1,2,1,2000,-500,
T2200,3,NULL,2,NULL,3250,NULL,
T2300,1,1,1,1,2500,-2500,
T2310,1,1,1,1,250,-500,
T2500,1,NULL,1,NULL,500,NULL,
T3100,3,NULL,3,NULL,4000,NULL,
T4000,1,NULL,1,NULL,900,NULL,
T5100,1,1,1,1,1000,250,
T6000,2,NULL,1,NULL,5000,NULL,
T6100,3,NULL,1,NULL,5250,NULL,
T7200,2,NULL,1,NULL,5000,NULL,
T8300,1,NULL,1,NULL,1000,NULL,
T9100,5,1,4,1,-3850,1000,
T9400,1,NULL,1,NULL,1000,NULL,
X0000,8,NULL,5,NULL,7315,NULL,
X1200,259,62,36,10,177481,45150,
X3000,16,3,12,3,7750,1050,
X3500,4,NULL,3,NULL,1283,NULL,
X4000,3,NULL,3,NULL,4500,NULL,
X4100,4,NULL,4,NULL,3000,NULL,
X4110,1,NULL,1,NULL,2000,NULL,
X7000,1,NULL,1,NULL,250,NULL,
Y1000,55,10,17,6,38437,16950,
Y2000,73,59,28,11,-17869,-11660,
Y3000,2,NULL,1,NULL,750,NULL,
Y4000,524,135,42,15,509584,112010,
Z9000,8,NULL,1,NULL,3937,NULL,
Z9500,212,NULL,20,NULL,202712,NULL,
